"Sample","AMF","Fert","Till","Family","Genus","Species","Metabarcoding","RNA_taxonomy","detected_metabar","detected_rna","detection_class"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00359",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00360",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00361",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00364",4.45560656399959e-05,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00366",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00371",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00372",2.97040437599973e-06,0.000346500346500347,TRUE,TRUE,"Both"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00381",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00383",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00384",2.82188415719974e-05,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00388",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00395",0.00379469159033965,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00397",3.11892459479971e-05,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00398",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00399",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00407",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00409",0.000969837028763911,0.0036960036960037,TRUE,TRUE,"Both"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00411",0.000634181334275942,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00412",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00415",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00418",0.00856516101819521,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00419",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00420",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00423",0.179529755283235,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Glomus","VTX00437",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Paraglomus","VTX00077",0.000196046688815982,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Paraglomus","VTX00235",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Glomeraceae","Paraglomus","VTX00350",0.00306397211384372,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Rhizophagus","VTX00113",0.000600021683951945,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Glomeraceae","Rhizophagus","VTX00114",0.0273128682373175,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Glomus","VTX00233",0.000302981246351972,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","Unassigned",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00238",0.00146886496393186,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00281",0.0310347849204451,0.0036960036960037,TRUE,TRUE,"Both"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00308",0.00935974418877514,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00335",0.0010619195644199,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00337",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00348",0.313162307350711,0.00508200508200508,TRUE,TRUE,"Both"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00352",0.00500661657574754,0,TRUE,FALSE,"Metabarcoding_only"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00375",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00435",0,0,FALSE,FALSE,"Neither"
"203","CC4","High","No","Paraglomeraceae","Paraglomus","VTX00446",0.0139549597584467,0.0475860475860476,TRUE,TRUE,"Both"
"203","CC4","High","No","Unassigned","Unassigned","Unassigned",0.000703985837111935,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Acaulosporaceae","Acaulospora","VTX00231",9.38273009013107e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Acaulosporaceae","Acaulospora","VTX00328",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Acaulosporaceae","Acaulospora","VTX00379",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00056",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00057",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00193",0,0.0343347639484979,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00237",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00276",0.245474965170169,0.0580661449129008,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00341",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00358",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00402",1.70595092547838e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Claroideoglomeraceae","Glomus","VTX00100",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00058",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00062",0,0.0313052259530422,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00263",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00306",0.0604901765659208,0.0234789194647816,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00356",0,0.00807876798788185,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Diversisporaceae","Diversispora","VTX00401",0.00114583037161298,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Gigasporaceae","Scutellospora","VTX00052",1.70595092547838e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Gigasporaceae","Scutellospora","VTX00255",0.000906997242046004,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Gigasporaceae","Scutellospora","VTX00260",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","Unassigned",1.13730061698558e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00063",0.0454010406300645,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00064",0.0181655341048023,0.0474627619288059,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00085",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00089",0.000295698160416252,0.00126230749810654,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00092",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00099",0.00120838190554718,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00101",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00104",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00108",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00109",0.00171732393164823,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00111",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00112",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00121",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00122",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00124",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00130",0.124369508970459,0.0184296894723555,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00132",0.000727872394870774,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00135",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00137",0,0.000757384498863923,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00143",0,0.0552890684170664,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00146",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00149",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00151",0.000648261351681783,0.150214592274678,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00154",0,0.000504922999242616,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00155",0,0.019691996970462,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00156",0.00184811350260158,0.00126230749810654,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00167",0,0.000504922999242616,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00174",0.00134201472804299,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00175",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00177",0.0786699269284354,0.0989649078515526,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00178",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00183",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00191",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00194",0.00742941628045833,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00197",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00206",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00209",0.000250206135736829,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00212",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00213",0.045005828665662,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00214",0.0424355292712746,0.0472103004291846,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00216",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00222",0.00028716840578886,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00234",0.000378152455147707,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00247",0.000102357055528703,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00248",2.55892638821757e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00287",0.00172301043473316,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00294",1.42162577123198e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00301",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00304",0.000156378834835518,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00310",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00312",7.1081288561599e-05,0.000757384498863923,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00319",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00322",0.000162065337920446,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00323",0.00912968070285178,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00331",0.00544482670381849,0.0858369098712446,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00332",0,0.00126230749810654,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00342",0,0.000252461499621308,FALSE,TRUE,"RNA_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00343",0.00124534417559922,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00359",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00360",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00361",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00364",4.54920246794234e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00366",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00371",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00372",4.26487731369594e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00381",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00383",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00384",0.0003156009212135,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00388",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00395",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00397",0.000380995706690171,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00398",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00399",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00407",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00409",0.00214096841147536,0.00302953799545569,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00411",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00412",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00415",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00418",0.00201017884052202,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00419",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00420",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00423",0.174117881208951,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Glomus","VTX00437",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Glomeraceae","Paraglomus","VTX00077",0.00246509908731626,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Paraglomus","VTX00235",6.53947854766711e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Paraglomus","VTX00350",0.00689204173893264,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Rhizophagus","VTX00113",5.11785277643513e-05,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Glomeraceae","Rhizophagus","VTX00114",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Paraglomeraceae","Glomus","VTX00233",0.000190497853345085,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","Unassigned",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00238",0.000224616871854653,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00281",0.000881407978163828,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00308",0.00490176565920787,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00335",0.00399476841716187,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00337",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00348",0.0508259645730858,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00352",0.00169173466776606,0,TRUE,FALSE,"Metabarcoding_only"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00375",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00435",0,0,FALSE,FALSE,"Neither"
"210","DAOM197198","No","Yes","Paraglomeraceae","Paraglomus","VTX00446",0.0523499473998465,0.174955819237566,TRUE,TRUE,"Both"
"210","DAOM197198","No","Yes","Unassigned","Unassigned","Unassigned",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Acaulosporaceae","Acaulospora","VTX00231",0.000214556816864659,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Acaulosporaceae","Acaulospora","VTX00328",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Acaulosporaceae","Acaulospora","VTX00379",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00056",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00057",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00193",0,0.0312353217472992,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00237",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00276",0.0475600944049994,0.0117426021606388,TRUE,TRUE,"Both"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00341",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00358",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Claroideoglomus","VTX00402",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Claroideoglomeraceae","Glomus","VTX00100",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00058",0.000419248952494161,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00062",0,0.00516674495068107,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00263",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00306",0.00810876797529884,0.0110380460310005,TRUE,TRUE,"Both"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00356",0,0.0171441991545326,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Diversisporaceae","Diversispora","VTX00401",0.000562286830403934,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Gigasporaceae","Scutellospora","VTX00052",0.000799039180047696,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Gigasporaceae","Scutellospora","VTX00255",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Gigasporaceae","Scutellospora","VTX00260",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","Unassigned",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00063",0.0382404368080851,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00064",0.013406101798578,0.0124471582902771,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00085",0.000549955978859988,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00089",0.000313203629216226,0.00117426021606388,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00092",0,0.00751526538280883,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00099",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00101",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00104",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00108",0.00228860604655636,0.00164396430248943,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00109",0.00220475625605753,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00111",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00112",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00121",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00122",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00124",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00130",0.190001159100045,0.0119774542038516,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00132",0.000431579804038107,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00135",0,0.000469704086425552,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00137",0,0.00140911225927666,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00143",0,0.0173790511977454,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00146",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00149",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00151",0.000505564913301783,0.187177078440582,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00154",0,0.000234852043212776,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00155",0,0.00915922968529826,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00156",0.0245975826598633,0.00328792860497886,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00167",0.00134652898859889,0.00164396430248943,TRUE,TRUE,"Both"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00174",0.00261907286793411,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00175",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00177",0.0449188260042862,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00178",0.000379790227553534,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00183",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00191",0,0,FALSE,FALSE,"Neither"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00194",0.00556614638693719,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00197",0.000779309817577382,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00206",0.00105305472185298,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00209",0.000160301070071297,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00212",0,0.000234852043212776,FALSE,TRUE,"RNA_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00213",0.00872037821187856,0,TRUE,FALSE,"Metabarcoding_only"
"23","Control","No","Yes","Glomeraceae","Glomus","VTX00214",0.0178501406950161,0,TRUE,FALSE,"Metabarcoding_only"
